counterid,day_type,month,day_part,sfmta_count
56,weekday,January,early_am,27.0833333333333
56,weekday,February,early_am,30.5833333333333
56,weekday,March,early_am,34.75
56,weekday,April,early_am,24.5833333333333
56,weekday,May,early_am,25.3333333333333
56,weekday,June,early_am,26.4166666666667
56,weekday,July,early_am,30.5833333333333
56,weekday,August,early_am,35.75
56,weekday,September,early_am,31.1666666666667
56,weekday,October,early_am,32.75
56,weekday,November,early_am,33.25
56,weekday,December,early_am,28.9166666666667
56,weekday,January,peak_am,333.75
56,weekday,February,peak_am,405.375
56,weekday,March,peak_am,455.125
56,weekday,April,peak_am,266.75
56,weekday,May,peak_am,273.875
56,weekday,June,peak_am,270.625
56,weekday,July,peak_am,356.5
56,weekday,August,peak_am,502.625
56,weekday,September,peak_am,505.75
56,weekday,October,peak_am,494.25
56,weekday,November,peak_am,445.25
56,weekday,December,peak_am,328.5
56,weekday,January,mid,96.6
56,weekday,February,mid,117.7
56,weekday,March,mid,129.7
56,weekday,April,mid,74
56,weekday,May,mid,72.4
56,weekday,June,mid,65.1
56,weekday,July,mid,84.6
56,weekday,August,mid,141.2
56,weekday,September,mid,165.5
56,weekday,October,mid,151.4
56,weekday,November,mid,147.2
56,weekday,December,mid,110.7
56,weekday,January,peak_pm,259.5
56,weekday,February,peak_pm,291.375
56,weekday,March,peak_pm,361.125
56,weekday,April,peak_pm,193.25
56,weekday,May,peak_pm,199.625
56,weekday,June,peak_pm,197.625
56,weekday,July,peak_pm,179.75
56,weekday,August,peak_pm,336.375
56,weekday,September,peak_pm,329
56,weekday,October,peak_pm,358.875
56,weekday,November,peak_pm,331.375
56,weekday,December,peak_pm,238.5
56,weekend,January,late_pm,10.8
56,weekend,February,late_pm,13.2
56,weekend,March,late_pm,9.3
56,weekend,April,late_pm,10.1
56,weekend,May,late_pm,9.4
56,weekend,June,late_pm,7.9
56,weekend,July,late_pm,9.3
56,weekend,August,late_pm,10.4
56,weekend,September,late_pm,11.2
56,weekend,October,late_pm,17.4
56,weekend,November,late_pm,11.1
56,weekend,December,late_pm,9.9
56,weekend,January,early_am,3.66666666666667
56,weekend,February,early_am,3.16666666666667
56,weekend,March,early_am,3.41666666666667
56,weekend,April,early_am,2.25
56,weekend,May,early_am,2.08333333333333
56,weekend,June,early_am,1.83333333333333
56,weekend,July,early_am,3.91666666666667
56,weekend,August,early_am,4.25
56,weekend,September,early_am,4.08333333333333
56,weekend,October,early_am,5.5
56,weekend,November,early_am,5.25
56,weekend,December,early_am,4.83333333333333
56,weekend,January,peak_am,25.5
56,weekend,February,peak_am,38.375
56,weekend,March,peak_am,28.625
56,weekend,April,peak_am,23.5
56,weekend,May,peak_am,22.125
56,weekend,June,peak_am,21.375
56,weekend,July,peak_am,35.75
56,weekend,August,peak_am,34.25
56,weekend,September,peak_am,37.375
56,weekend,October,peak_am,33.75
56,weekend,November,peak_am,27.5
56,weekend,December,peak_am,29.375
56,weekend,January,mid,45
56,weekend,February,mid,56.9
56,weekend,March,mid,47.9
56,weekend,April,mid,37.8
56,weekend,May,mid,33.9
56,weekend,June,mid,29.8
56,weekend,July,mid,50.1
56,weekend,August,mid,56.8
56,weekend,September,mid,66.2
56,weekend,October,mid,69
56,weekend,November,mid,48.6
56,weekend,December,mid,54.9
56,weekend,January,peak_pm,33.375
56,weekend,February,peak_pm,43.375
56,weekend,March,peak_pm,30.75
56,weekend,April,peak_pm,27.25
56,weekend,May,peak_pm,26.25
56,weekend,June,peak_pm,22.75
56,weekend,July,peak_pm,33.25
56,weekend,August,peak_pm,35.25
56,weekend,September,peak_pm,45.25
56,weekend,October,peak_pm,50.5
56,weekend,November,peak_pm,37
56,weekend,December,peak_pm,37.5
26,weekday,January,late_pm,9.8
26,weekday,February,late_pm,9
26,weekday,March,late_pm,13.9333333333333
26,weekday,April,late_pm,11.5333333333333
26,weekday,May,late_pm,16.15
26,weekday,June,late_pm,52
26,weekday,July,late_pm,51.4
26,weekday,August,late_pm,38.3
26,weekday,September,late_pm,31.2
26,weekday,October,late_pm,21.4
26,weekday,November,late_pm,9.93333333333333
26,weekday,December,late_pm,6.7
26,weekday,January,early_am,5.16666666666667
26,weekday,February,early_am,5.54166666666667
26,weekday,March,early_am,6.83333333333333
26,weekday,April,early_am,4.61111111111111
26,weekday,May,early_am,4.95833333333333
26,weekday,June,early_am,13
26,weekday,July,early_am,14
26,weekday,August,early_am,15.5
26,weekday,September,early_am,15.0833333333333
26,weekday,October,early_am,11.8333333333333
26,weekday,November,early_am,7.61111111111111
26,weekday,December,early_am,2.66666666666667
26,weekday,January,peak_am,135.5
26,weekday,February,peak_am,133.125
26,weekday,March,peak_am,145
26,weekday,April,peak_am,107.583333333333
26,weekday,May,peak_am,90
26,weekday,June,peak_am,208.75
26,weekday,July,peak_am,151
26,weekday,August,peak_am,202.125
26,weekday,September,peak_am,304.125
26,weekday,October,peak_am,234.625
26,weekday,November,peak_am,148.25
26,weekday,December,peak_am,92
26,weekday,January,mid,285.2
26,weekday,February,mid,213.4
26,weekday,March,mid,280.266666666667
26,weekday,April,mid,176.333333333333
26,weekday,May,mid,130.9
26,weekday,June,mid,330
26,weekday,July,mid,360.4
26,weekday,August,mid,351.8
26,weekday,September,mid,515.9
26,weekday,October,mid,393.1
26,weekday,November,mid,260.133333333333
26,weekday,December,mid,185.6
26,weekday,January,peak_pm,160.75
26,weekday,February,peak_pm,169.625
26,weekday,March,peak_pm,270.75
26,weekday,April,peak_pm,176.083333333333
26,weekday,May,peak_pm,153.1875
26,weekday,June,peak_pm,337.25
26,weekday,July,peak_pm,357
26,weekday,August,peak_pm,416
26,weekday,September,peak_pm,560
26,weekday,October,peak_pm,383.625
26,weekday,November,peak_pm,151.666666666667
26,weekday,December,peak_pm,74.25
26,weekend,January,late_pm,3
26,weekend,February,late_pm,4.7
26,weekend,March,late_pm,5.06666666666667
26,weekend,April,late_pm,11.7
26,weekend,May,late_pm,4.85
26,weekend,June,late_pm,19.8
26,weekend,July,late_pm,26
26,weekend,August,late_pm,12.9
26,weekend,September,late_pm,15
26,weekend,October,late_pm,11.6
26,weekend,November,late_pm,3.86666666666667
26,weekend,December,late_pm,2
26,weekend,January,early_am,2.33333333333333
26,weekend,February,early_am,1.91666666666667
26,weekend,March,early_am,2.11111111111111
26,weekend,April,early_am,3
26,weekend,May,early_am,1.20833333333333
26,weekend,June,early_am,4.66666666666667
26,weekend,July,early_am,5.16666666666667
26,weekend,August,early_am,6.58333333333333
26,weekend,September,early_am,6
26,weekend,October,early_am,4.41666666666667
26,weekend,November,early_am,1.83333333333333
26,weekend,December,early_am,1.33333333333333
26,weekend,January,peak_am,97.125
26,weekend,February,peak_am,114
26,weekend,March,peak_am,94.6666666666667
26,weekend,April,peak_am,144.5
26,weekend,May,peak_am,57.625
26,weekend,June,peak_am,127
26,weekend,July,peak_am,140.75
26,weekend,August,peak_am,142.75
26,weekend,September,peak_am,213.25
26,weekend,October,peak_am,194.125
26,weekend,November,peak_am,72
26,weekend,December,peak_am,58.875
26,weekend,January,mid,309.1
26,weekend,February,mid,319.1
26,weekend,March,mid,343
26,weekend,April,mid,378.7
26,weekend,May,mid,111.3
26,weekend,June,mid,305.4
26,weekend,July,mid,407.8
26,weekend,August,mid,384
26,weekend,September,mid,630.4
26,weekend,October,mid,490.5
26,weekend,November,mid,208
26,weekend,December,mid,145.5
26,weekend,January,peak_pm,110.75
26,weekend,February,peak_pm,119.875
26,weekend,March,peak_pm,197
26,weekend,April,peak_pm,237.375
26,weekend,May,peak_pm,69.1875
26,weekend,June,peak_pm,262
26,weekend,July,peak_pm,276.75
26,weekend,August,peak_pm,267
26,weekend,September,peak_pm,430.125
26,weekend,October,peak_pm,320.25
26,weekend,November,peak_pm,84.5833333333333
26,weekend,December,peak_pm,47.375
57,weekday,January,late_pm,66.55
57,weekday,February,late_pm,76.925
57,weekday,March,late_pm,70.05
57,weekday,April,late_pm,72.75
57,weekday,May,late_pm,72
57,weekday,June,late_pm,65.3333333333333
57,weekday,July,late_pm,59.05
57,weekday,August,late_pm,73.7
57,weekday,September,late_pm,68.35
57,weekday,October,late_pm,77.3
57,weekday,November,late_pm,67.2916666666667
57,weekday,December,late_pm,111.6875
57,weekday,January,early_am,62
57,weekday,February,early_am,59.7083333333333
57,weekday,March,early_am,61.0416666666667
57,weekday,April,early_am,64.0833333333333
57,weekday,May,early_am,66.2083333333333
57,weekday,June,early_am,105.52380952381
57,weekday,July,early_am,54.9583333333333
57,weekday,August,early_am,70.4583333333333
57,weekday,September,early_am,62.125
57,weekday,October,early_am,76.28
57,weekday,November,early_am,59.9333333333333
57,weekday,December,early_am,46.8421052631579
57,weekday,January,peak_am,586.375
57,weekday,February,peak_am,495.25
57,weekday,March,peak_am,525.777777777778
57,weekday,April,peak_am,220.428571428571
57,weekday,May,peak_am,280.875
57,weekday,June,peak_am,386.25
57,weekday,July,peak_am,451.7
57,weekday,August,peak_am,407.375
57,weekday,September,peak_am,441.777777777778
57,weekday,October,peak_am,381.125
57,weekday,November,peak_am,440.083333333333
57,weekday,December,peak_am,582
57,weekday,January,mid,189.15
57,weekday,February,mid,196.05
57,weekday,March,mid,194.5
57,weekday,April,mid,187.15
57,weekday,May,mid,205.55
57,weekday,June,mid,171.533333333333
57,weekday,July,mid,201.45
57,weekday,August,mid,221.95
57,weekday,September,mid,201.55
57,weekday,October,mid,222.8
57,weekday,November,mid,185.6
57,weekday,December,mid,172.333333333333
57,weekday,January,peak_pm,218.8125
57,weekday,February,peak_pm,238.8125
57,weekday,March,peak_pm,241.5625
57,weekday,April,peak_pm,234.75
57,weekday,May,peak_pm,253.625
57,weekday,June,peak_pm,269
57,weekday,July,peak_pm,234.125
57,weekday,August,peak_pm,282.4375
57,weekday,September,peak_pm,254.5
57,weekday,October,peak_pm,286.25
57,weekday,November,peak_pm,250.105263157895
57,weekday,December,peak_pm,193.666666666667
57,weekend,January,late_pm,21.5
57,weekend,February,late_pm,27.15
57,weekend,March,late_pm,22.65
57,weekend,April,late_pm,25.1
57,weekend,May,late_pm,23.6
57,weekend,June,late_pm,33
57,weekend,July,late_pm,22.05
57,weekend,August,late_pm,33.5
57,weekend,September,late_pm,57.68
57,weekend,October,late_pm,25.4285714285714
57,weekend,November,late_pm,23.56
57,weekend,December,late_pm,39.875
57,weekend,January,early_am,4.20833333333333
57,weekend,February,early_am,4.79166666666667
57,weekend,March,early_am,4.375
57,weekend,April,early_am,3.75
57,weekend,May,early_am,4.66666666666667
57,weekend,June,early_am,14.4347826086957
57,weekend,July,early_am,4.875
57,weekend,August,early_am,4.95833333333333
57,weekend,September,early_am,16.28
57,weekend,October,early_am,4.83333333333333
57,weekend,November,early_am,23
57,weekend,December,early_am,4.11111111111111
57,weekend,January,peak_am,45.9375
57,weekend,February,peak_am,58.4375
57,weekend,March,peak_am,43.0625
57,weekend,April,peak_am,46.9375
57,weekend,May,peak_am,51.8125
57,weekend,June,peak_am,76.0666666666667
57,weekend,July,peak_am,47.6875
57,weekend,August,peak_am,60.1875
57,weekend,September,peak_am,60
57,weekend,October,peak_am,108.470588235294
57,weekend,November,peak_am,80.8888888888889
57,weekend,December,peak_am,95.7333333333333
57,weekend,January,mid,79.35
57,weekend,February,mid,104.2
57,weekend,March,mid,79.85
57,weekend,April,mid,90.6
57,weekend,May,mid,96.4
57,weekend,June,mid,110.625
57,weekend,July,mid,95.9
57,weekend,August,mid,104.45
57,weekend,September,mid,122.55
57,weekend,October,mid,139.142857142857
57,weekend,November,mid,88.88
57,weekend,December,mid,116.5625
57,weekend,January,peak_pm,51.75
57,weekend,February,peak_pm,73
57,weekend,March,peak_pm,63.8125
57,weekend,April,peak_pm,72.4375
57,weekend,May,peak_pm,75.125
57,weekend,June,peak_pm,74.125
57,weekend,July,peak_pm,75.8125
57,weekend,August,peak_pm,79.875
57,weekend,September,peak_pm,92.4375
57,weekend,October,peak_pm,156.888888888889
57,weekend,November,peak_pm,61.15
57,weekend,December,peak_pm,77.2307692307692
20,weekday,January,late_pm,263.1
20,weekday,February,late_pm,309.9
20,weekday,March,late_pm,372.7
20,weekday,April,late_pm,347.3
20,weekday,May,late_pm,381.6
20,weekday,June,late_pm,410.2
20,weekday,July,late_pm,354.3
20,weekday,August,late_pm,381.4
20,weekday,September,late_pm,359.1
20,weekday,October,late_pm,335
20,weekday,November,late_pm,310.7
20,weekday,December,late_pm,146
20,weekday,January,early_am,75.0833333333333
20,weekday,February,early_am,80.75
20,weekday,March,early_am,94.3333333333333
20,weekday,April,early_am,86.5833333333333
20,weekday,May,early_am,99.75
20,weekday,June,early_am,93.5833333333333
20,weekday,July,early_am,91.1666666666667
20,weekday,August,early_am,107.333333333333
20,weekday,September,early_am,89.9166666666667
20,weekday,October,early_am,88.75
20,weekday,November,early_am,85.0833333333333
20,weekday,December,early_am,45.9166666666667
20,weekday,January,peak_am,582.5
20,weekday,February,peak_am,500.166666666667
20,weekday,March,peak_am,599.2
20,weekday,April,peak_am,589.666666666667
20,weekday,May,peak_am,632
20,weekday,June,peak_am,682.5
20,weekday,July,peak_am,705.75
20,weekday,August,peak_am,644.6
20,weekday,September,peak_am,633
20,weekday,October,peak_am,676.5
20,weekday,November,peak_am,643
20,weekday,December,peak_am,321.875
20,weekday,January,mid,339.4
20,weekday,February,mid,365.9
20,weekday,March,mid,428.1
20,weekday,April,mid,394.5
20,weekday,May,mid,462.7
20,weekday,June,mid,456
20,weekday,July,mid,412.8
20,weekday,August,mid,453.7
20,weekday,September,mid,426.5
20,weekday,October,mid,397.6
20,weekday,November,mid,388.7
20,weekday,December,mid,215.7
20,weekday,January,peak_pm,604.714285714286
20,weekday,February,peak_pm,583.833333333333
20,weekday,March,peak_pm,607.5
20,weekday,April,peak_pm,576.2
20,weekday,May,peak_pm,632
20,weekday,June,peak_pm,463.5
20,weekday,July,peak_pm,444.5
20,weekday,August,peak_pm,526.5
20,weekday,September,peak_pm,619
20,weekday,October,peak_pm,585.2
20,weekday,November,peak_pm,599.2
20,weekday,December,peak_pm,398.625
20,weekend,January,late_pm,47.9
20,weekend,February,late_pm,51.3
20,weekend,March,late_pm,41.3
20,weekend,April,late_pm,69.2
20,weekend,May,late_pm,58.8
20,weekend,June,late_pm,63.5
20,weekend,July,late_pm,76.3
20,weekend,August,late_pm,57.3
20,weekend,September,late_pm,64.4
20,weekend,October,late_pm,57
20,weekend,November,late_pm,46.2
20,weekend,December,late_pm,26.6
20,weekend,January,early_am,18.25
20,weekend,February,early_am,16.0833333333333
20,weekend,March,early_am,15.9166666666667
20,weekend,April,early_am,22
20,weekend,May,early_am,19
20,weekend,June,early_am,20.25
20,weekend,July,early_am,25.5
20,weekend,August,early_am,19.9166666666667
20,weekend,September,early_am,20.3333333333333
20,weekend,October,early_am,24.6666666666667
20,weekend,November,early_am,18.1666666666667
20,weekend,December,early_am,13.5833333333333
20,weekend,January,peak_am,103
20,weekend,February,peak_am,117.375
20,weekend,March,peak_am,98
20,weekend,April,peak_am,130.25
20,weekend,May,peak_am,105.5
20,weekend,June,peak_am,115.625
20,weekend,July,peak_am,133.25
20,weekend,August,peak_am,110.125
20,weekend,September,peak_am,123.5
20,weekend,October,peak_am,127.625
20,weekend,November,peak_am,90.125
20,weekend,December,peak_am,62.75
20,weekend,January,mid,191.3
20,weekend,February,mid,213.9
20,weekend,March,mid,178.1
20,weekend,April,mid,234.7
20,weekend,May,mid,171.6
20,weekend,June,mid,199.3
20,weekend,July,mid,245.1
20,weekend,August,mid,200.3
20,weekend,September,mid,213.5
20,weekend,October,mid,225.9
20,weekend,November,mid,169.4
20,weekend,December,mid,115.6
20,weekend,January,peak_pm,162.125
20,weekend,February,peak_pm,174.125
20,weekend,March,peak_pm,145.75
20,weekend,April,peak_pm,226.375
20,weekend,May,peak_pm,172.875
20,weekend,June,peak_pm,193.375
20,weekend,July,peak_pm,229.25
20,weekend,August,peak_pm,179.875
20,weekend,September,peak_pm,194.75
20,weekend,October,peak_pm,220.25
20,weekend,November,peak_pm,157
20,weekend,December,peak_pm,91.25
1,weekday,January,late_pm,9.8
1,weekday,February,late_pm,41.8
1,weekday,March,late_pm,37.1
1,weekday,April,late_pm,42.1
1,weekday,May,late_pm,32.9
1,weekday,June,late_pm,9.6
1,weekday,July,late_pm,11.8
1,weekday,August,late_pm,20.5
1,weekday,September,late_pm,37.3
1,weekday,October,late_pm,43
1,weekday,November,late_pm,30
1,weekday,December,late_pm,19.4
1,weekday,January,early_am,2.75
1,weekday,February,early_am,3.16666666666667
1,weekday,March,early_am,3.66666666666667
1,weekday,April,early_am,5.25
1,weekday,May,early_am,5.66666666666667
1,weekday,June,early_am,5.25
1,weekday,July,early_am,4.33333333333333
1,weekday,August,early_am,5.58333333333333
1,weekday,September,early_am,4.41666666666667
1,weekday,October,early_am,6
1,weekday,November,early_am,6.33333333333333
1,weekday,December,early_am,2.83333333333333
1,weekday,January,peak_am,42.375
1,weekday,February,peak_am,58.625
1,weekday,March,peak_am,64
1,weekday,April,peak_am,58.375
1,weekday,May,peak_am,60.125
1,weekday,June,peak_am,41.125
1,weekday,July,peak_am,38.125
1,weekday,August,peak_am,52.375
1,weekday,September,peak_am,58.25
1,weekday,October,peak_am,63.75
1,weekday,November,peak_am,63.25
1,weekday,December,peak_am,44.75
1,weekday,January,mid,53.6
1,weekday,February,mid,108.7
1,weekday,March,mid,94.9
1,weekday,April,mid,99.2
1,weekday,May,mid,84
1,weekday,June,mid,38
1,weekday,July,mid,37.6
1,weekday,August,mid,70.4
1,weekday,September,mid,121.9
1,weekday,October,mid,145.8
1,weekday,November,mid,117.4
1,weekday,December,mid,61
